176.204.38.83 - - [10/May/2016:04:37:59 +0000] "GET /img/area-icon.png HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586" "0.004"
176.204.38.83 - - [10/May/2016:04:37:59 +0000] "GET /img/rooms-icon.png HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586" "0.006"
176.204.38.83 - - [10/May/2016:04:37:59 +0000] "GET /%7B%7Bitem.Image%7D%7D HTTP/1.1" 404 35 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586" "0.006"
176.204.38.83 - - [10/May/2016:04:37:59 +0000] "GET /templates/LocationAutoComplete.html HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586" "0.003"
176.204.38.83 - - [10/May/2016:04:38:00 +0000] "GET /img/bg-pattern7.jpg HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586" "0.002"
176.204.38.83 - - [10/May/2016:04:38:00 +0000] "GET /img/bg-pattern9.jpg HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586" "0.002"
176.204.38.83 - - [10/May/2016:04:38:00 +0000] "GET /css/img/bg-pattern9.jpg HTTP/1.1" 404 36 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586" "0.002"
176.204.38.83 - - [10/May/2016:04:38:00 +0000] "GET /templates/SearchResult.html HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586" "0.005"
176.204.38.83 - - [10/May/2016:05:20:02 +0000] "GET /img/bathrooms-icon.png HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1" "0.203"
176.204.38.83 - - [10/May/2016:05:20:02 +0000] "GET /img/area-icon.png HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1" "0.206"
176.204.38.83 - - [10/May/2016:05:20:02 +0000] "GET /{{item.Image}} HTTP/1.1" 404 27 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1" "0.214"
176.204.38.83 - - [10/May/2016:05:20:02 +0000] "GET /img/rooms-icon.png HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1" "0.208"
176.204.38.83 - - [10/May/2016:05:20:44 +0000] "GET /img/rooms-icon.png HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1" "0.002"
176.204.38.83 - - [10/May/2016:05:20:44 +0000] "GET /img/area-icon.png HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1" "0.001"
176.204.38.83 - - [10/May/2016:05:20:44 +0000] "GET /img/bathrooms-icon.png HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1" "0.006"
176.204.38.83 - - [10/May/2016:05:20:44 +0000] "GET /{{item.Image}} HTTP/1.1" 404 27 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1" "0.010"
176.204.38.83 - - [10/May/2016:05:20:46 +0000] "GET /{{item.Image}} HTTP/1.1" 404 27 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1" "0.001"
176.204.38.83 - - [10/May/2016:05:20:46 +0000] "GET /img/rooms-icon.png HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1" "0.003"
176.204.38.83 - - [10/May/2016:05:20:46 +0000] "GET /img/area-icon.png HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1" "0.002"
176.204.38.83 - - [10/May/2016:05:20:46 +0000] "GET /img/bathrooms-icon.png HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1" "0.003"
176.204.38.83 - - [10/May/2016:05:20:57 +0000] "GET /img/rooms-icon.png HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1" "0.002"
176.204.38.83 - - [10/May/2016:05:20:57 +0000] "GET /img/area-icon.png HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1" "0.001"
176.204.38.83 - - [10/May/2016:05:20:57 +0000] "GET /{{item.Image}} HTTP/1.1" 404 27 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1" "0.002"
176.204.38.83 - - [10/May/2016:05:20:57 +0000] "GET /img/bathrooms-icon.png HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1" "0.001"
176.204.38.83 - - [10/May/2016:05:21:00 +0000] "GET /{{item.Image}} HTTP/1.1" 404 27 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1" "0.002"
176.204.38.83 - - [10/May/2016:05:21:00 +0000] "GET /img/area-icon.png HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1" "0.000"
176.204.38.83 - - [10/May/2016:05:21:00 +0000] "GET /img/bathrooms-icon.png HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1" "0.002"
176.204.38.83 - - [10/May/2016:05:21:00 +0000] "GET /img/rooms-icon.png HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1" "0.002"
176.204.38.83 - - [10/May/2016:05:21:44 +0000] "GET /img/rooms-icon.png HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1" "0.003"
176.204.38.83 - - [10/May/2016:05:21:44 +0000] "GET /img/bathrooms-icon.png HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1" "0.003"
176.204.38.83 - - [10/May/2016:05:21:44 +0000] "GET /{{Data.Data.Image}} HTTP/1.1" 404 32 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1" "0.002"
176.204.38.83 - - [10/May/2016:05:21:44 +0000] "GET /img/area-icon.png HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1" "0.002"
176.204.38.83 - - [10/May/2016:05:21:44 +0000] "GET /{{item}} HTTP/1.1" 404 21 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1" "0.001"
176.204.38.83 - - [10/May/2016:05:21:44 +0000] "GET /{{item}} HTTP/1.1" 404 21 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1" "0.001"
31.219.126.134 - - [10/May/2016:05:34:04 +0000] "GET / HTTP/1.1" 200 976 "-" "Mozilla/5.0 (Linux; Android 5.0.2; HTC One M9PLUS Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36" "0.001, 0.048"
31.219.126.134 - - [10/May/2016:05:34:04 +0000] "GET /css/style.css HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (Linux; Android 5.0.2; HTC One M9PLUS Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36" "0.002"
31.219.126.134 - - [10/May/2016:05:34:04 +0000] "GET /sass/ionic.app.css HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (Linux; Android 5.0.2; HTC One M9PLUS Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36" "0.001"
31.219.126.134 - - [10/May/2016:05:34:04 +0000] "GET /lib/ionic/css/ionic.css HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (Linux; Android 5.0.2; HTC One M9PLUS Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36" "0.003"
31.219.126.134 - - [10/May/2016:05:34:04 +0000] "GET /js/app.js HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (Linux; Android 5.0.2; HTC One M9PLUS Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36" "0.002"
31.219.126.134 - - [10/May/2016:05:34:04 +0000] "GET /cordova.js HTTP/1.1" 404 23 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (Linux; Android 5.0.2; HTC One M9PLUS Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36" "0.001"
31.219.126.134 - - [10/May/2016:05:34:04 +0000] "GET /lib/ionic/js/ionic.bundle.js HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (Linux; Android 5.0.2; HTC One M9PLUS Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36" "0.003"
31.219.126.134 - - [10/May/2016:05:34:04 +0000] "GET /js/DataAccess/DataServices.js HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (Linux; Android 5.0.2; HTC One M9PLUS Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36" "0.002"
31.219.126.134 - - [10/May/2016:05:34:04 +0000] "GET /js/controllers.js HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (Linux; Android 5.0.2; HTC One M9PLUS Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36" "0.001"
31.219.126.134 - - [10/May/2016:05:34:05 +0000] "GET /templates/LatestAdvertisments.html HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (Linux; Android 5.0.2; HTC One M9PLUS Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36" "0.002"
31.219.126.134 - - [10/May/2016:05:34:05 +0000] "GET /templates/FeaturedCompaines.html HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (Linux; Android 5.0.2; HTC One M9PLUS Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36" "0.003"
31.219.126.134 - - [10/May/2016:05:34:05 +0000] "GET /templates/FeaturedAdvertisments.html HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (Linux; Android 5.0.2; HTC One M9PLUS Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36" "0.001"
31.219.126.134 - - [10/May/2016:05:34:05 +0000] "GET /templates/Item.html HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (Linux; Android 5.0.2; HTC One M9PLUS Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36" "0.001"
31.219.126.134 - - [10/May/2016:05:34:05 +0000] "GET /templates/menu.html HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (Linux; Android 5.0.2; HTC One M9PLUS Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36" "0.001"
31.219.126.134 - - [10/May/2016:05:34:05 +0000] "GET /templates/Home.html HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (Linux; Android 5.0.2; HTC One M9PLUS Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36" "0.002"
31.219.126.134 - - [10/May/2016:05:34:05 +0000] "GET /img/bg-pattern7.jpg HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (Linux; Android 5.0.2; HTC One M9PLUS Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36" "0.002"
31.219.126.134 - - [10/May/2016:05:34:05 +0000] "GET /css/img/bg-pattern9.jpg HTTP/1.1" 404 36 "http://baitakmobile.eu-1.evennode.com/css/style.css" "Mozilla/5.0 (Linux; Android 5.0.2; HTC One M9PLUS Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36" "0.001"
31.219.126.134 - - [10/May/2016:05:34:05 +0000] "GET /img/bg-pattern9.jpg HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (Linux; Android 5.0.2; HTC One M9PLUS Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36" "0.001"
31.219.126.134 - - [10/May/2016:05:34:06 +0000] "GET /lib/ionic/fonts/ionicons.ttf?v=2.0.1 HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (Linux; Android 5.0.2; HTC One M9PLUS Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36" "0.004"
31.219.126.134 - - [10/May/2016:05:34:06 +0000] "GET /img/rooms-icon.png HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (Linux; Android 5.0.2; HTC One M9PLUS Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36" "0.001"
31.219.126.134 - - [10/May/2016:05:34:06 +0000] "GET /img/bathrooms-icon.png HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (Linux; Android 5.0.2; HTC One M9PLUS Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36" "0.000"
31.219.126.134 - - [10/May/2016:05:34:06 +0000] "GET /img/area-icon.png HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (Linux; Android 5.0.2; HTC One M9PLUS Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36" "0.001"
31.219.126.134 - - [10/May/2016:05:34:06 +0000] "GET /templates/LocationAutoComplete.html HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (Linux; Android 5.0.2; HTC One M9PLUS Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36" "0.001"
31.219.126.134 - - [10/May/2016:05:34:06 +0000] "GET /%7B%7Bitem.Image%7D%7D HTTP/1.1" 404 35 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (Linux; Android 5.0.2; HTC One M9PLUS Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36" "0.005"
31.219.126.134 - - [10/May/2016:05:34:06 +0000] "GET /templates/SearchResult.html HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (Linux; Android 5.0.2; HTC One M9PLUS Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36" "0.002"
31.219.126.134 - - [10/May/2016:05:34:18 +0000] "GET /img/bg-pattern10.jpg HTTP/1.1" 304 0 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (Linux; Android 5.0.2; HTC One M9PLUS Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36" "0.000, 0.001"
31.219.126.134 - - [10/May/2016:05:34:18 +0000] "GET /%7B%7Bitem.Image%7D%7D HTTP/1.1" 404 35 "http://baitakmobile.eu-1.evennode.com/" "Mozilla/5.0 (Linux; Android 5.0.2; HTC One M9PLUS Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36" "0.002"
